,Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Gender_Male,Workout_Type_HIIT,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga
2074,41,53.9,1.63,182.0,143.0,71.0,0.65,24.7,2.6,3,1,20.3,7.0,0.6486486486486487,4.54054054054054,159.1,False,False,False,False,False
2075,36,75.3,1.77,176.0,141.0,60.0,1.16,8.4,3.8,5,3,24.0,6.0,0.6982758620689655,4.189655172413794,366.0,False,False,False,True,False
2076,21,79.9,1.8,195.0,165.0,74.0,0.66,26.4,3.9,2,0,24.6,8.0,0.7520661157024794,6.016528925619835,317.3,False,False,True,False,False
2077,43,54.1,1.6,177.0,142.0,61.0,1.22,8.9,4.4,6,3,21.1,6.0,0.6982758620689655,4.189655172413794,276.5,True,False,False,True,False
2078,55,46.8,1.61,165.0,152.0,80.0,0.8,26.4,3.1,3,0,18.0,9.5,0.8470588235294118,8.047058823529412,301.3,True,True,False,False,False
2079,59,75.9,1.75,164.0,133.0,77.0,0.75,22.0,2.8,5,1,24.8,7.0,0.6436781609195402,4.505747126436781,256.5,False,False,False,False,False
2080,49,60.3,1.7,176.0,133.0,80.0,0.37,19.6,3.5,2,0,21.0,3.0,0.5520833333333334,1.65625,37.0,True,False,False,False,True
2081,56,63.5,1.61,158.0,146.0,77.0,0.44,21.3,2.9,2,0,24.5,9.5,0.8518518518518519,8.092592592592593,226.1,True,True,False,False,False
2082,53,63.6,1.64,169.0,140.0,71.0,0.58,22.8,3.4,4,1,23.5,6.0,0.7040816326530612,4.224489795918368,155.8,False,False,False,True,False
2083,57,70.1,1.67,159.0,137.0,85.0,0.47,31.8,3.3,2,0,25.1,6.0,0.7027027027027027,4.216216216216217,138.9,False,False,False,True,False
2084,54,70.2,1.52,168.0,118.0,58.0,1.35,21.1,3.9,5,3,30.2,3.0,0.5454545454545454,1.6363636363636362,155.1,False,False,False,False,True
2085,50,67.3,1.76,168.0,154.0,78.0,0.39,21.8,3.2,3,0,21.8,9.5,0.8444444444444444,8.022222222222222,210.6,True,True,False,False,False
2086,53,58.9,1.63,172.0,145.0,81.0,0.54,36.9,3.3,2,0,22.1,6.0,0.7032967032967034,4.21978021978022,134.2,False,False,False,True,False
2087,20,37.8,1.45,203.0,169.0,65.0,1.4,15.3,4.9,7,3,18.0,8.0,0.7536231884057971,6.028985507246377,319.1,True,False,True,False,False
2088,26,65.3,1.68,189.0,157.0,61.0,0.77,17.0,4.4,7,2,23.2,8.0,0.75,6.0,301.7,True,False,True,False,False
2089,25,66.1,1.61,187.0,160.0,79.0,1.06,15.2,3.8,4,2,25.6,8.0,0.75,6.0,420.4,True,False,True,False,False
2090,50,75.4,1.85,176.0,162.0,83.0,0.54,28.7,3.2,3,0,22.1,9.5,0.8494623655913979,8.06989247311828,328.6,True,True,False,False,False
2091,23,67.5,1.62,193.0,138.0,70.0,1.04,26.1,3.7,4,2,25.7,3.0,0.5528455284552846,1.6585365853658538,116.4,False,False,False,False,True
2092,58,57.4,1.57,159.0,126.0,65.0,0.74,20.3,2.7,3,1,23.3,7.0,0.648936170212766,4.542553191489362,192.9,True,False,False,False,False
2093,56,56.3,1.73,168.0,142.0,65.0,0.95,12.6,4.5,6,3,18.8,8.0,0.7475728155339806,5.980582524271845,319.9,False,False,True,False,False
2094,21,65.8,1.61,194.0,131.0,55.0,0.63,19.7,3.9,6,2,25.2,3.0,0.5467625899280576,1.640287769784173,68.0,True,False,False,False,True
2095,30,59.5,1.6,191.0,153.0,64.0,0.99,14.5,3.9,5,2,23.2,6.0,0.7007874015748031,4.2047244094488185,247.7,False,False,False,True,False
2096,19,73.4,1.73,201.0,154.0,66.0,0.96,21.2,2.6,6,2,24.5,7.0,0.6518518518518519,4.562962962962963,321.5,False,False,False,False,False
2097,22,54.0,1.58,198.0,159.0,68.0,0.76,15.0,3.4,4,1,21.7,6.0,0.7,4.199999999999999,172.4,False,False,False,True,False
2098,44,50.3,1.53,182.0,166.0,73.0,1.12,15.6,3.3,7,2,21.4,9.5,0.8532110091743119,8.105504587155963,456.6,True,True,False,False,False
2099,49,84.5,1.85,173.0,158.0,71.0,0.87,27.8,3.5,5,1,24.6,9.5,0.8529411764705882,8.102941176470589,595.7,True,True,False,False,False
2100,38,69.7,1.74,187.0,169.0,70.0,0.33,28.2,2.9,3,0,23.1,9.5,0.8461538461538461,8.038461538461538,184.9,True,True,False,False,False
2101,25,84.5,1.65,194.0,142.0,79.0,0.87,29.7,3.7,2,0,30.9,3.0,0.5478260869565217,1.643478260869565,120.8,False,False,False,False,True
2102,55,76.7,1.68,161.0,136.0,77.0,0.58,24.3,3.4,3,0,27.2,6.0,0.7023809523809523,4.2142857142857135,187.5,True,False,False,True,False
2103,25,78.4,1.73,200.0,179.0,56.0,0.66,11.4,3.1,4,2,26.2,9.5,0.8541666666666666,8.114583333333332,419.9,True,True,False,False,False
2104,20,73.6,1.78,197.0,179.0,77.0,0.79,26.0,3.6,3,1,23.3,9.5,0.85,8.075,469.5,True,True,False,False,False
2105,20,46.3,1.6,201.0,181.0,71.0,0.42,30.5,2.0000000000000004,5,1,18.0,9.5,0.8461538461538461,8.038461538461538,156.3,False,True,False,False,False
2106,39,61.2,1.72,183.0,149.0,70.0,0.94,10.9,3.8,7,2,20.8,6.0,0.6991150442477876,4.1946902654867255,241.3,True,False,False,True,False
2107,23,56.8,1.63,193.0,175.0,72.0,1.32,18.7,4.3,3,1,21.4,9.5,0.8512396694214877,8.086776859504132,606.3,True,True,False,False,False
2108,19,63.2,1.66,197.0,154.0,73.0,0.92,27.6,3.1,2,0,22.9,7.0,0.6532258064516129,4.57258064516129,265.9,False,False,False,False,False
2109,40,68.7,1.7,179.0,148.0,77.0,0.58,24.8,3.2,2,0,23.9,6.0,0.696078431372549,4.1764705882352935,166.4,False,False,False,True,False
2110,19,75.1,1.68,205.0,185.0,74.0,1.02,31.1,3.2,2,0,26.6,9.5,0.8473282442748091,8.049618320610687,616.6,False,True,False,False,False
2111,55,77.2,1.75,167.0,140.0,76.0,0.74,27.5,3.8,2,0,25.1,6.0,0.7032967032967034,4.21978021978022,241.1,False,False,False,True,False
2112,34,85.6,1.73,179.0,154.0,78.0,0.68,30.7,4.0,2,0,28.6,8.0,0.7524752475247525,6.01980198019802,350.4,False,False,True,False,False
2113,52,53.2,1.53,178.0,140.0,71.0,0.87,21.3,3.0,3,1,22.8,7.0,0.6448598130841121,4.5140186915887845,208.9,False,False,False,False,False
2114,51,59.7,1.54,171.0,143.0,77.0,1.03,27.0,3.7,2,0,25.0,6.0,0.7021276595744681,4.212765957446809,259.0,True,False,False,True,False
2115,40,68.5,1.64,178.0,141.0,73.0,0.87,22.3,3.4,2,0,25.4,7.0,0.6476190476190476,4.533333333333333,270.2,True,False,False,False,False
2116,47,86.7,1.86,172.0,120.0,57.0,1.14,14.2,4.0,7,3,25.0,3.0,0.5478260869565217,1.643478260869565,162.4,False,False,False,False,True
2117,25,74.1,1.59,194.0,174.0,64.0,1.59,11.3,4.3,6,3,29.1,9.5,0.8461538461538461,8.038461538461538,719.45,True,True,False,False,False
2118,39,74.9,1.66,179.0,133.0,77.0,0.82,27.4,3.5,5,1,27.2,3.0,0.5490196078431373,1.647058823529412,101.2,False,False,False,False,True
2119,53,49.5,1.63,173.0,128.0,72.0,0.78,27.0,3.2,3,0,18.7,3.0,0.5544554455445545,1.6633663366336635,64.2,True,False,False,False,True
2120,22,62.1,1.62,205.0,143.0,67.0,1.28,20.5,4.1,5,2,23.5,3.0,0.5507246376811594,1.6521739130434785,131.3,False,False,False,False,True
2121,30,69.0,1.7,187.0,150.0,63.0,0.56,23.1,3.2,4,1,23.9,6.0,0.7016129032258065,4.209677419354839,162.7,False,False,False,True,False
2122,46,104.9,1.82,172.0,141.0,84.0,0.55,29.3,2.7,2,0,32.6,7.0,0.6477272727272727,4.534090909090909,269.3,True,False,False,False,False
2123,48,67.5,1.73,172.0,157.0,76.0,1.16,19.9,3.8,3,1,22.7,9.5,0.84375,8.015625,627.6,True,True,False,False,False
2124,33,51.4,1.6,180.0,148.0,72.0,0.4,24.8,3.7,3,0,20.1,6.0,0.7037037037037037,4.222222222222222,86.8,True,False,False,True,False
2125,59,93.0,1.9,164.0,148.0,58.0,1.36,15.3,4.3,7,3,25.8,9.5,0.8490566037735849,8.066037735849058,719.45,True,True,False,False,False
2126,47,74.0,1.69,174.0,138.0,71.0,1.18,12.2,3.2,4,2,26.0,7.0,0.6504854368932039,4.553398058252427,397.6,True,False,False,False,False
2127,33,62.4,1.62,188.0,137.0,76.0,0.33,25.1,3.5,3,0,23.7,3.0,0.5446428571428571,1.6339285714285712,33.6,True,False,False,False,True
2128,29,76.7,1.82,182.0,155.0,73.0,0.32,23.1,2.9,4,1,23.1,8.0,0.7522935779816514,6.018348623853211,147.7,True,False,True,False,False
2129,34,74.1,1.63,175.0,158.0,65.0,0.73,18.8,3.0,5,1,27.8,9.5,0.8454545454545455,8.031818181818181,434.5,True,True,False,False,False
2130,33,70.2,1.85,185.0,148.0,63.0,1.32,22.3,3.3,7,3,20.6,6.0,0.6967213114754098,4.1803278688524586,387.4,False,False,False,True,False
2131,29,57.4,1.59,194.0,138.0,69.0,0.54,20.0,3.9,3,1,22.6,3.0,0.552,1.656,51.3,True,False,False,False,True
2132,25,72.8,1.82,186.0,170.0,76.0,0.61,27.8,3.2,2,0,21.9,9.5,0.8545454545454545,8.118181818181817,360.5,True,True,False,False,False
2133,37,82.0,1.7,187.0,153.0,73.0,0.89,28.1,3.6,2,0,28.4,6.0,0.7017543859649122,4.2105263157894735,307.3,False,False,False,True,False
2134,20,82.3,1.81,198.0,180.0,74.0,0.8,32.8,3.7,2,0,25.1,9.5,0.8548387096774194,8.120967741935484,534.7,False,True,False,False,False
2135,33,69.0,1.87,183.0,152.0,61.0,1.645,14.0,5.199999999999999,6,3,19.7,8.0,0.7459016393442623,5.967213114754099,695.8,False,False,True,False,False
2136,47,49.4,1.57,173.0,139.0,57.0,0.98,22.6,4.1,5,3,20.1,6.0,0.7068965517241379,4.241379310344827,205.3,False,False,False,True,False
2137,40,102.9,1.81,174.0,147.0,85.0,0.96,22.7,3.4,2,0,31.5,6.0,0.6966292134831461,4.179775280898877,412.9,True,False,False,True,False
2138,45,67.1,1.54,162.0,135.0,70.0,0.42,27.7,2.8,3,0,28.3,6.0,0.7065217391304348,4.239130434782609,119.5,True,False,False,True,False
2139,57,67.9,1.58,169.0,135.0,72.0,0.38,25.1,2.2,4,1,27.4,7.0,0.6494845360824743,4.546391752577319,117.3,False,False,False,False,False
2140,22,61.5,1.6,198.0,178.0,67.0,1.07,21.4,3.0,6,2,24.0,9.5,0.8473282442748091,8.049618320610687,529.7,False,True,False,False,False
2141,37,89.9,1.73,179.0,144.0,79.0,0.53,35.3,2.8,3,0,30.0,7.0,0.65,4.55,216.8,True,False,False,False,False
2142,57,55.5,1.68,160.0,145.0,57.0,0.95,17.7,3.9,4,1,19.6,9.5,0.8543689320388349,8.116504854368932,427.9,True,True,False,False,False
2143,18,74.7,1.66,198.0,165.0,67.0,0.78,23.8,3.7,3,0,27.0,8.0,0.7480916030534351,5.984732824427481,348.7,True,False,True,False,False
2144,47,63.8,1.69,171.0,156.0,72.0,0.63,18.5,2.8,3,0,22.2,9.5,0.8484848484848485,8.06060606060606,324.0,True,True,False,False,False
2145,38,69.6,1.74,181.0,131.0,70.0,0.97,26.2,4.3,7,2,23.0,3.0,0.5495495495495496,1.648648648648649,111.3,False,False,False,False,True
2146,37,82.1,1.75,186.0,157.0,69.0,0.82,23.4,3.9,3,1,26.9,8.0,0.7521367521367521,6.017094017094017,405.1,True,False,True,False,False
2147,23,75.0,1.79,194.0,156.0,68.0,1.09,19.5,4.2,4,1,23.4,6.0,0.6984126984126984,4.19047619047619,342.6,False,False,False,True,False
2148,39,77.2,1.86,176.0,143.0,65.0,1.07,12.8,3.9,6,2,22.3,6.0,0.7027027027027027,4.216216216216217,348.3,False,False,False,True,False
2149,35,62.0,1.68,182.0,152.0,61.0,1.0,14.4,4.4,7,2,22.0,8.0,0.7520661157024794,6.016528925619835,373.0,False,False,True,False,False
2150,25,47.7,1.63,205.0,160.0,77.0,0.4,26.5,2.9,3,0,18.0,7.0,0.6484375,4.5390625,86.6,True,False,False,False,False
2151,56,82.0,1.74,165.0,137.0,71.0,0.82,24.7,3.1,4,1,27.1,6.0,0.7021276595744681,4.212765957446809,283.3,False,False,False,True,False
2152,49,49.0,1.57,173.0,157.0,68.0,1.01,15.6,4.1,4,2,20.0,9.5,0.8476190476190476,8.052380952380952,398.5,True,True,False,False,False
2153,50,81.7,1.61,169.0,141.0,78.0,0.61,24.6,3.4,4,1,31.4,6.0,0.6923076923076923,4.153846153846153,207.0,False,False,False,True,False
2154,33,72.4,1.78,196.0,156.0,64.0,0.77,15.0,3.9,4,2,22.8,6.0,0.696969696969697,4.181818181818182,233.1,True,False,False,True,False
2155,29,81.3,1.67,195.0,177.0,76.0,0.66,30.7,3.6,2,0,29.2,9.5,0.8487394957983193,8.063025210084033,432.6,False,True,False,False,False
2156,55,43.8,1.56,160.0,133.0,70.0,0.64,29.7,3.0,2,0,18.0,6.0,0.7,4.199999999999999,117.7,False,False,False,True,False
2157,51,63.1,1.53,170.0,155.0,69.0,0.93,17.1,3.2,3,0,26.9,9.5,0.8514851485148515,8.089108910891088,474.7,True,True,False,False,False
2158,31,79.4,1.68,187.0,152.0,70.0,0.73,20.5,3.3,5,1,28.0,6.0,0.7008547008547008,4.205128205128204,243.7,True,False,False,True,False
2159,53,94.0,1.79,169.0,125.0,71.0,0.82,25.3,3.6,5,1,29.2,3.0,0.5510204081632653,1.6530612244897958,127.4,False,False,False,False,True
2160,50,57.9,1.79,175.0,158.0,63.0,0.98,17.9,3.4,5,3,18.0,9.5,0.8482142857142857,8.058035714285714,457.2,False,True,False,False,False
2161,40,60.6,1.69,174.0,144.0,73.0,0.28,17.7,2.9,3,1,21.2,6.0,0.7029702970297029,4.217821782178218,71.6,True,False,False,True,False
2162,19,93.1,1.88,203.0,157.0,71.0,0.51,22.6,2.7,3,1,26.3,7.0,0.6515151515151515,4.5606060606060606,216.5,False,False,False,False,False
2163,58,68.5,1.67,158.0,120.0,73.0,1.27,12.3,4.7,5,2,24.6,3.0,0.5529411764705883,1.6588235294117648,144.3,True,False,False,False,True
2164,38,69.9,1.67,189.0,135.0,68.0,1.19,17.1,4.6,4,1,25.2,3.0,0.5537190082644629,1.6611570247933884,138.2,True,False,False,False,True
2165,19,47.4,1.45,205.0,156.0,64.0,1.11,15.5,3.7,6,2,22.6,7.0,0.6524822695035462,4.567375886524824,240.3,False,False,False,False,False
2166,44,80.8,1.64,166.0,121.0,66.0,1.05,18.2,4.2,7,2,30.2,3.0,0.55,1.65,140.0,True,False,False,False,True
2167,26,104.9,1.77,188.0,170.0,64.0,1.09,22.7,4.3,5,1,34.4,9.5,0.8548387096774194,8.120967741935484,719.45,False,True,False,False,False
2168,18,82.3,1.84,195.0,143.0,78.0,0.43,24.7,3.3,3,0,24.4,3.0,0.5555555555555556,1.6666666666666667,59.0,True,False,False,False,True
2169,28,65.8,1.6,192.0,159.0,60.0,0.98,14.6,4.6,7,3,25.8,8.0,0.75,6.0,386.9,True,False,True,False,False
2170,20,72.2,1.73,202.0,162.0,70.0,0.9,28.0,3.8,5,1,24.2,6.0,0.696969696969697,4.181818181818182,271.7,False,False,False,True,False
2171,40,92.8,1.78,184.0,132.0,68.0,1.11,19.4,4.3,4,2,29.1,3.0,0.5517241379310345,1.6551724137931034,170.5,True,False,False,False,True
2172,43,77.2,1.68,176.0,143.0,67.0,1.01,23.5,3.6,7,2,27.3,6.0,0.6972477064220184,4.18348623853211,326.2,False,False,False,True,False
2173,21,41.6,1.45,198.0,160.0,72.0,0.75,25.6,4.1,5,1,19.7,6.0,0.6984126984126984,4.19047619047619,130.7,True,False,False,True,False
2174,35,62.6,1.7,186.0,169.0,68.0,0.72,22.5,3.2,4,1,21.5,9.5,0.8559322033898306,8.131355932203391,366.5,True,True,False,False,False
2175,23,61.6,1.76,205.0,184.0,68.0,1.25,8.0,4.1,5,3,20.0,9.5,0.8467153284671532,8.043795620437956,619.4,True,True,False,False,False
2176,52,87.4,1.59,160.0,114.0,58.0,0.86,17.7,4.4,4,2,34.8,3.0,0.5490196078431373,1.647058823529412,123.8,True,False,False,False,True
2177,39,72.7,1.65,172.0,144.0,62.0,1.46,17.1,4.9,4,2,26.5,8.0,0.7454545454545455,5.963636363636364,633.0,False,False,True,False,False
2178,32,52.9,1.56,185.0,156.0,67.0,0.92,25.4,4.6,3,1,21.6,8.0,0.7542372881355932,6.033898305084746,293.7,True,False,True,False,False
2179,39,44.8,1.45,177.0,159.0,56.0,0.95,15.3,3.1,7,3,21.3,9.5,0.8512396694214877,8.086776859504132,344.2,True,True,False,False,False
2180,54,86.5,1.78,162.0,146.0,56.0,0.81,12.0,3.1,4,2,27.2,9.5,0.8490566037735849,8.066037735849058,565.1,True,True,False,False,False
2181,59,77.9,1.68,161.0,130.0,73.0,0.87,20.1,3.4,4,2,27.6,7.0,0.6477272727272727,4.534090909090909,307.3,False,False,False,False,False
2182,29,92.0,1.84,185.0,153.0,78.0,1.04,29.9,3.3,3,0,27.2,6.0,0.7009345794392523,4.205607476635514,402.4,False,False,False,True,False
2183,59,69.5,1.77,158.0,131.0,67.0,0.58,23.6,3.6,4,1,22.3,6.0,0.7032967032967034,4.21978021978022,170.1,False,False,False,True,False
2184,55,68.2,1.64,164.0,138.0,78.0,0.77,33.3,4.0,3,0,25.2,6.0,0.6976744186046512,4.186046511627907,219.8,False,False,False,True,False
2185,35,68.3,1.67,184.0,142.0,64.0,0.97,15.6,3.3,6,2,24.4,7.0,0.65,4.55,301.4,True,False,False,False,False
2186,52,61.1,1.74,167.0,138.0,69.0,0.75,20.6,3.7,3,1,20.3,6.0,0.7040816326530612,4.224489795918368,193.6,True,False,False,True,False
2187,47,64.1,1.78,172.0,147.0,70.0,0.76,22.9,4.1,3,0,20.3,8.0,0.7549019607843137,6.03921568627451,294.2,True,False,True,False,False
2188,41,75.2,1.71,175.0,143.0,70.0,0.84,26.8,3.8,5,1,25.6,6.0,0.6952380952380952,4.171428571428571,263.5,False,False,False,True,False
2189,59,79.5,1.79,160.0,146.0,67.0,0.77,25.0,2.6,3,1,24.8,9.5,0.8494623655913979,8.06989247311828,494.0,False,True,False,False,False
2190,47,71.4,1.65,173.0,133.0,60.0,0.66,23.2,3.2,7,2,26.2,7.0,0.6460176991150443,4.522123893805309,213.1,True,False,False,False,False
2191,31,67.8,1.58,194.0,140.0,75.0,0.65,17.8,3.2,3,1,27.2,3.0,0.5462184873949579,1.638655462184874,72.2,True,False,False,False,True
2192,23,84.0,1.67,190.0,171.0,66.0,0.8,26.1,2.5,4,1,30.0,9.5,0.8467741935483871,8.044354838709678,540.6,True,True,False,False,False
2193,20,60.4,1.7,200.0,155.0,72.0,1.12,18.9,3.4,7,2,20.9,7.0,0.6484375,4.5390625,307.1,False,False,False,False,False
2194,33,64.5,1.56,188.0,150.0,61.0,0.99,16.8,4.1,5,2,26.5,6.0,0.7007874015748031,4.2047244094488185,268.5,True,False,False,True,False
2195,24,64.6,1.55,197.0,154.0,55.0,1.06,11.7,3.5,7,3,27.0,6.0,0.6971830985915493,4.183098591549296,286.4,True,False,False,True,False
2196,31,67.7,1.72,190.0,161.0,73.0,0.74,23.0,4.5,5,1,22.8,8.0,0.7521367521367521,6.017094017094017,301.4,False,False,True,False,False
2197,26,65.8,1.64,187.0,150.0,63.0,1.43,24.8,3.9,6,2,24.5,6.0,0.7016129032258065,4.209677419354839,396.1,False,False,False,True,False
2198,32,63.2,1.66,189.0,152.0,67.0,0.25,25.5,2.7,2,0,22.9,6.0,0.6967213114754098,4.1803278688524586,66.0,True,False,False,True,False
2199,38,87.7,1.64,183.0,148.0,66.0,0.94,16.3,3.7,4,2,32.4,6.0,0.7008547008547008,4.205128205128204,346.7,False,False,False,True,False
2200,52,82.0,1.83,171.0,137.0,58.0,1.25,10.8,4.4,7,2,24.4,6.0,0.6991150442477876,4.1946902654867255,430.0,True,False,False,True,False
2201,19,84.2,1.81,200.0,164.0,55.0,0.97,13.3,4.2,4,2,25.8,8.0,0.7517241379310344,6.0137931034482754,491.2,True,False,True,False,False
2202,44,55.6,1.56,173.0,150.0,78.0,0.45,24.3,3.8,2,0,22.9,8.0,0.7578947368421053,6.063157894736842,151.7,True,False,True,False,False
2203,19,58.4,1.63,205.0,164.0,67.0,1.35,17.4,4.3,7,3,22.1,6.0,0.7028985507246377,4.217391304347826,332.5,True,False,False,True,False
2204,52,58.5,1.77,162.0,136.0,58.0,1.39,15.7,4.0,5,3,18.8,8.0,0.75,6.0,487.9,False,False,True,False,False
2205,35,86.0,1.74,178.0,153.0,76.0,1.03,23.8,4.4,5,1,28.4,8.0,0.7549019607843137,6.03921568627451,535.0,False,False,True,False,False
2206,31,76.0,1.68,183.0,166.0,74.0,0.91,24.7,3.3,4,1,27.1,9.5,0.8440366972477065,8.018348623853212,554.5,False,True,False,False,False
2207,37,55.9,1.57,185.0,130.0,63.0,1.42,14.5,3.9,7,3,22.8,3.0,0.5491803278688525,1.6475409836065575,130.8,True,False,False,False,True
2208,35,53.0,1.61,181.0,131.0,69.0,0.92,12.7,4.0,4,1,20.4,3.0,0.5535714285714286,1.6607142857142858,81.0,True,False,False,False,True
2209,27,65.5,1.63,192.0,136.0,67.0,0.63,23.3,3.7,3,1,24.7,3.0,0.552,1.656,68.3,True,False,False,False,True
2210,42,64.2,1.71,185.0,157.0,72.0,0.79,30.3,3.7,4,1,22.0,8.0,0.7522123893805309,6.017699115044247,305.2,False,False,True,False,False
2211,19,79.1,1.85,195.0,140.0,73.0,0.82,29.2,4.2,4,1,23.1,3.0,0.5491803278688525,1.6475409836065575,106.9,False,False,False,False,True
2212,42,49.2,1.61,169.0,154.0,64.0,1.0,19.2,3.6,4,1,18.9,9.5,0.8571428571428571,8.142857142857142,400.6,True,True,False,False,False
2213,50,61.9,1.58,174.0,127.0,68.0,0.7,15.9,3.8,5,1,24.9,3.0,0.5566037735849056,1.669811320754717,72.4,False,False,False,False,True
2214,53,69.5,1.67,163.0,135.0,69.0,0.91,24.9,3.6,5,1,24.9,6.0,0.7021276595744681,4.212765957446809,266.4,False,False,False,True,False
2215,48,90.2,1.78,166.0,139.0,59.0,1.48,17.1,4.8,7,3,28.4,8.0,0.7476635514018691,5.981308411214953,719.45,False,False,True,False,False
2216,31,55.2,1.54,188.0,149.0,57.0,0.92,19.4,4.1,6,3,23.4,6.0,0.7022900763358778,4.213740458015267,214.0,False,False,False,True,False
2217,18,75.5,1.83,201.0,151.0,58.0,0.64,18.7,2.9,7,2,22.7,7.0,0.6503496503496503,4.5524475524475525,220.0,True,False,False,False,False
2218,33,49.8,1.66,183.0,154.0,68.0,0.95,27.6,4.5,5,1,18.0,8.0,0.7478260869565218,5.982608695652174,283.0,False,False,True,False,False
2219,20,73.3,1.61,203.0,161.0,64.0,0.98,20.9,3.7,6,2,28.4,6.0,0.697841726618705,4.18705035971223,300.8,True,False,False,True,False
2220,52,63.7,1.52,164.0,130.0,68.0,1.1,15.4,2.9,3,1,27.6,7.0,0.6458333333333334,4.520833333333334,316.8,False,False,False,False,False
2221,58,73.9,1.75,158.0,144.0,68.0,1.62,12.2,4.0,7,2,24.1,9.5,0.8444444444444444,8.022222222222222,719.45,True,True,False,False,False
2222,23,51.7,1.66,188.0,150.0,63.0,1.08,21.7,4.1,5,1,18.7,6.0,0.696,4.176,233.2,True,False,False,True,False
2223,42,55.1,1.7,166.0,126.0,76.0,0.33,27.6,3.7,2,0,19.1,3.0,0.5555555555555556,1.6666666666666667,30.3,False,False,False,False,True
2224,30,55.1,1.59,191.0,172.0,61.0,1.2,27.2,4.3,3,1,21.8,9.5,0.8538461538461538,8.111538461538462,536.3,True,True,False,False,False
2225,51,75.7,1.65,162.0,148.0,65.0,1.14,19.8,3.5,5,2,27.9,9.5,0.8556701030927835,8.128865979381443,701.5,True,True,False,False,False
2226,25,67.0,1.63,194.0,146.0,55.0,1.34,18.4,2.8,7,3,25.2,7.0,0.6546762589928058,4.58273381294964,411.4,False,False,False,False,False
2227,38,50.3,1.67,192.0,155.0,71.0,0.35,20.7,3.2,3,0,18.0,6.0,0.6942148760330579,4.1652892561983474,73.3,True,False,False,True,False
2228,51,66.7,1.61,171.0,126.0,70.0,0.71,21.1,3.7,3,1,25.6,3.0,0.5544554455445545,1.6633663366336635,78.8,False,False,False,False,True
2229,21,48.1,1.53,199.0,165.0,63.0,0.83,16.0,3.9,5,1,20.6,8.0,0.75,6.0,239.5,True,False,True,False,False
2230,42,79.1,1.9,180.0,151.0,63.0,0.79,23.2,4.2,4,1,21.9,8.0,0.7521367521367521,6.017094017094017,376.0,False,False,True,False,False
2231,32,66.5,1.54,199.0,159.0,65.0,1.25,14.5,3.9,7,3,27.9,6.0,0.7014925373134329,4.208955223880597,349.9,False,False,False,True,False
2232,21,78.0,1.7,190.0,151.0,62.0,0.71,21.0,3.1,4,1,27.1,6.0,0.6953125,4.171875,231.0,False,False,False,True,False
2233,29,64.1,1.5,190.0,146.0,64.0,1.24,29.9,3.7,6,2,28.4,7.0,0.6507936507936508,4.555555555555555,362.1,False,False,False,False,False
2234,49,52.4,1.48,178.0,152.0,72.0,1.3,22.5,4.9,5,2,23.9,8.0,0.7547169811320755,6.037735849056604,411.3,False,False,True,False,False
2235,49,78.6,1.69,173.0,129.0,76.0,0.37,31.3,3.2,2,0,27.5,3.0,0.5463917525773195,1.6391752577319587,47.7,True,False,False,False,True
2236,45,62.4,1.7,181.0,129.0,65.0,0.83,19.0,4.1,6,2,21.7,3.0,0.5517241379310345,1.6551724137931034,85.7,True,False,False,False,True
2237,30,74.9,1.81,187.0,133.0,66.0,0.42,28.5,3.4,5,1,23.0,3.0,0.5537190082644629,1.6611570247933884,52.3,False,False,False,False,True
2238,48,67.1,1.72,166.0,129.0,61.0,0.48,18.4,2.1,5,2,22.7,7.0,0.6476190476190476,4.533333333333333,146.0,True,False,False,False,False
2239,31,66.8,1.67,199.0,143.0,74.0,0.41,22.4,3.2,2,0,24.1,3.0,0.552,1.656,45.4,True,False,False,False,True
2240,37,47.4,1.59,183.0,130.0,65.0,0.8,23.3,3.8,2,0,18.9,3.0,0.5508474576271186,1.652542372881356,62.7,True,False,False,False,True
2241,35,77.4,1.83,189.0,159.0,70.0,0.87,15.1,3.9,4,2,23.1,8.0,0.7478991596638656,5.983193277310924,402.9,False,False,True,False,False
2242,46,93.7,1.77,178.0,130.0,71.0,0.92,24.5,4.0,4,1,29.8,3.0,0.5514018691588785,1.6542056074766354,142.6,False,False,False,False,True
